Protein IDs,Bio1_proteinGroups_F28,Bio1_proteinGroups_F29,Bio1_proteinGroups_F30,Bio1_proteinGroups_F31,Bio1_proteinGroups_F32,Bio1_proteinGroups_F33,Bio1_proteinGroups_F34,Bio1_proteinGroups_F35,Bio1_proteinGroups_F36,Bio1_proteinGroups_F37,Bio1_proteinGroups_F38,Bio1_proteinGroups_F39,Bio1_proteinGroups_F40,Bio1_proteinGroups_F41,Bio1_proteinGroups_F42,Bio1_proteinGroups_F43,Bio1_proteinGroups_F44,Bio1_proteinGroups_F45,Bio1_proteinGroups_F46,Bio1_proteinGroups_F47,Bio1_proteinGroups_F48,Bio1_proteinGroups_F49,Bio1_proteinGroups_F50,Bio1_proteinGroups_F51,Bio1_proteinGroups_F52,Bio1_proteinGroups_F53,Bio1_proteinGroups_F54,Bio1_proteinGroups_F55,Bio1_proteinGroups_F56,Bio1_proteinGroups_F57,Bio1_proteinGroups_F58,Bio1_proteinGroups_F59,Bio1_proteinGroups_F60,Bio1_proteinGroups_F61,Bio1_proteinGroups_F62,Bio1_proteinGroups_F63,Bio1_proteinGroups_F64,Bio1_proteinGroups_F65
AT3G19010.2;AT3G19010.1;AT3G19010.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6615.1,13322,12853,0,0,0,0,1704.1,0,0,0,0
AT5G39080.1,0,0,0,0,0,0,0,0,1071.8,0,0,0,0,0,0,0,5060,0,0,0,0,0,3185.6,0,0,7358.7,4511.9,20680,0,0,0,0,0,0,443.89,0,0,0
AT4G05160.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812.48,0,0,0,0,0,0,12147,30234,30584,0,0,0,0,0,0,0,0,0,0
AT5G11330.1;AT5G11330.2,524.49,0,0,0,0,0,0,0,0,0,0,0,0,4050.5,0,0,0,0,0,0,0,0,0,9515.5,0,0,23089,28522,10894,6812.1,0,0,0,0,0,0,0,0
AT3G50270.1,0,0,0,0,0,0,0,0,0,0,6708.1,0,0,0,2574.1,0,0,0,0,0,0,0,0,0,0,0,10162,35921,22606,10128,0,0,0,0,0,0,0,1162.5
AT1G07250.1,0,26.302,0,0,0,0,4369.7,1376.7,0,0,0,0,0,0,0,2473.2,0,0,985.02,0,1529.7,4094.8,3489,3690.8,4847.5,7427.8,28648,57273,11854,2276.3,0,0,0,0,761.24,1285,0,0
AT2G43820.1,0,0,0,0,0,0,2898.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34863,49579,55316,0,6376.2,0,0,0,0,0,0,0,0
AT3G16520.3;AT3G16520.2;AT3G16520.1,0,0,0,0,489.19,0,3058.3,5028.8,0,0,4369.8,9993.8,2758.4,0,0,0,3288.7,0,946.86,3956.9,0,4877.1,2833,0,24075,114950,173630,246070,105180,11133,0,0,0,0,0,1238.5,0,2179.7
AT1G03220.1;AT1G03230.1,0,0,0,0,0,27.417,3563.5,0,0,0,0,0,0,0,0,0,0,0,936.99,20193,16693,0,0,0,4782.7,57766,147560,247570,214090,56354,0,11148,17736,0,0,3910.7,0,0
AT1G26560.1;AT2G32860.1;AT2G32860.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12438,0,0,0,0,0,0,0,0,0
AT4G29260.1,0,0,0,0,0,0,0,0,0,0,0,0,12294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17891,0,0,0,0,0,0,0,0,0
AT3G01520.1;AT5G14680.1,0,0,0,0,0,0,0,0,0,0,1479.9,0,0,0,0,0,0,0,0,2965.9,0,2407.2,2936.1,0,0,0,0,0,16363,4474,0,0,0,0,0,0,0,0
AT2G45300.1,0,0,267.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963.98,0,0,1668.8,3635.1,10387,10008,12408,0,0,0,0,0,0,0,0,0
AT4G05390.2;AT4G05390.1;AT1G30510.3;AT1G30510.1;AT1G30510.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2658,0,0,0,0,0,0,0,0,0,0,0,3136.6,5957.9,18394,9591.1,0,0,0,0,0,0,0,0
AT3G48720.1;AT5G63560.1,0,0,0,0,0,0,0,0,0,0,0,0,1034.3,0,0,2466.1,0,0,0,0,0,0,0,0,0,5241.7,0,10727,23918,0,0,0,0,0,0,0,0,0
AT2G35450.1,0,0,0,1820.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.2,0,0,0,0,0,0,0,11636,1903,16573,7030.6,0,6548.1,0,0,0,0,0,0
AT3G21110.2;AT3G21110.1,0,60.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6394.2,17519,20710,6750.8,0,0,0,0,0,0,0,0
AT2G22420.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2550.5,0,0,7667.4,22037,20494,0,0,0,0,0,0,0,0
AT5G45170.1,0,0,0,0,0,0,0,0,0,0,0,2662.8,0,2159.2,0,0,0,0,0,0,0,1251,859.01,0,0,0,3643.1,0,36604,18405,0,5683.1,0,0,0,0,0,0
AT1G79790.2;AT1G79790.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.233,0,0,0,0,0,36679,29675,0,16632,0,0,0,0,0,0
AT5G04740.1;AT5G04740.2,0,0,0,11488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667.11,11292,15648,698.01,3353.4,27615,12862,0,0,0,0,0,0,0,0
AT3G52840.1,0,0,0,0,0,2972.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582.6,2099,0,11197,10072,20919,23894,9982.2,301.16,0,0,0,0,0,0,0
AT1G73060.1,0,0,0,31.617,0,0,2102.1,0,0,0,0,0,0,0,366.76,0,0,0,0,0,45.97,66.754,0,0,0,0,6358.6,14805,51154,24132,0,3920.4,0,0,0,0,0,0
AT3G29185.1;AT3G29185.2,0,0,0,0,0,0,0,0,0,0,0,0,1536.6,0,0,0,0,0,0,0,0,1577.2,0,0,5275,13707,34182,26001,40763,0,716.01,1807.4,0,0,0,0,0,0
AT1G35420.1;AT1G35420.2,0,0,778.84,0,0,0,0,5379.5,368.64,0,0,1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9134.1,39546,46154,5779.5,0,16808,0,0,0,0,0,0
AT1G62380.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6019.8,12168,40172,60408,47712,0,0,0,0,0,0,0,0
AT4G13360.1;AT3G24360.1,0,0,0,0,0,0,0,2280.6,0,4616.7,0,3312.1,985.35,1376.7,0,0,0,0,465.57,0,0,0,0,0,0,0,0,39638,76342,64905,853.55,11843,0,0,0,0,3265,0
AT4G22570.1,0,0,0,0,0,4354.5,0,0,0,0,0,0,0,0,1464.1,0,0,0,0,0,0,0,0,65.158,0,14113,32887,50869,55980,45332,2422.8,0,9663,0,0,0,0,0
AT4G34090.1;AT4G34090.3;AT4G34090.2,0,0,0,6678.7,0,12881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.01,0,0,0,2917.2,2027,0,32593,77418,63947,2045.8,10724,9896.5,2390.9,2221.9,0,0,0
AT1G76680.1;AT1G76680.2;AT1G76690.1;AT1G18020.1;AT1G17990.1,0,0,0,0,0,0,0,0,0,0,0,0,0,47.481,57.891,0,0,0,0,1501.3,0,8919.8,0,0,0,0,4109,13080,70898,59255,2530,39458,13079,7793.8,0,2734,3282.3,0
AT2G39080.1,0,0,0,0,0,0,0,0,1187.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18929,28516,87862,77105,2273.4,16193,0,0,0,731.52,0,0
AT2G17340.1;AT2G17320.1,0,0,0,0,0,0,0,0,1790.5,0,0,0,0,0,0,0,0,958.42,1871.9,0,0,0,0,0,0,13783,46207,80814,84501,40845,0,0,2912.1,0,0,2542.7,0,0
AT5G48220.1;AT5G48220.3;AT5G48220.2,0,0,0,32.12,0,2056.6,0,0,0,0,0,0,0,2287.1,0,0,0,0,0,76.245,0,0,0,262.6,0,7137.1,25201,24332,114760,80561,0,11962,6517.8,0,0,314.6,3316.6,736.3
AT1G60710.1;AT1G60680.1;AT1G60730.2;AT1G60750.1;AT1G60730.1;AT1G60730.3,0,0,416.8,0,0,0,941.21,1571.7,1742.8,1571.7,0,0,0,0,0,0,0,0,896.47,1110.9,0,0,2037.7,2476,0,0,25606,67584,120200,81703,0,4316.3,1603.6,0,0,0,0,0
AT1G08980.1,0,0,0,0,615.32,0,0,0,0,0,1749.8,0,0,0,0,0,0,672.37,0,0,0,0,0,46.8,0,0,191.1,74813,169220,155710,671.33,0,114.36,0,0,0,0,0
AT3G48690.1;AT3G48700.1,0,0,0,0,442.78,692.8,0,0,31.904,0,2391,2679.5,0,76038,4599.7,1942.3,566.48,1336.4,687.48,2168.8,0,0,0,0,1299.2,0,3502,42917,145250,99521,5598.2,12384,1844.4,0,0,0,2059.8,0
AT1G27450.2;AT1G27450.1;AT1G27450.3,0,0,192.41,0,23.854,0,4252.3,4388.3,0,0,0,0,2095.6,0,0,0,0,0,35.781,4655,0,2918.6,3665.6,0,8630,11495,61385,98768,120310,108250,5146.1,3534.4,7938.5,0,0,0,0,0
AT3G01480.1;AT3G01480.2,0,0,0,0,0,0,2371.4,0,0,0,0,0,5222.7,0,2822.4,0,0,0,0,0,0,0,4018.8,0,0,0,16895,200660,216550,80553,0,7434.1,0,10535,0,0,0,0
AT5G50250.1,0,0,0,4132.3,0,0,0,0,0,0,0,0,5716.3,0,21675,0,0,0,0,0,0,0,0,0,18077,46415,76020,149860,177100,129450,0,21849,20832,0,0,0,0,2658.4
AT4G39970.1,0,0,0,0,0,47.481,4399.3,4289.4,1458.1,0,2102.1,1000.5,0,0,0,72.11,1814.1,524.6,0,0,20009,1958.8,4671.6,3749.9,0,1109.9,8893.4,34381,254740,237770,21583,146100,38921,7192.1,1505.3,1643.6,0,0
AT2G43910.1;AT2G43910.2;AT2G43910.3;AT2G43920.3;AT2G43920.2;AT2G43920.1,188.01,61.088,56.178,0,0,1372.8,0,2257,0,0,3940.3,0,0,9058,0,968.13,2100.4,1534.3,0,3765.1,0,0,832.92,0,0,1630.5,55510,169420,291180,212300,9575.6,22944,30990,8139.9,6126.1,3093.5,2313.8,0
AT3G20390.1,324.85,207.25,50.214,0,0,2827.5,5876.2,18578,0,0,0,2914.8,0,30.778,8654.7,9624.3,0,1367.4,985.6,0,0,0,0,3310.7,0,12395,58310,148410,399670,342010,32891,118970,44103,4799.5,0,3450.3,0,0
AT2G47730.1,0,0,0,69.147,957.42,47.487,3946.5,42.548,890.62,4138.6,0,0,0,3424.6,2097.7,0,3259.2,0,0,4132.7,4682.2,0,404.48,0,4764.8,31212,164070,307600,384690,259490,0,87619,39543,5681.3,22753,4649.5,60578,161530
AT1G80380.3;AT1G80380.4;AT1G80380.2;AT1G80380.1,0,47.344,0,56.932,1038.5,415.93,1658.8,0,405.06,3606,0,0,0,986.69,7635.5,5779.3,1483.4,312.03,1684.5,9183.6,522.17,0,8310.4,0,0,24465,133120,437260,663380,319450,20260,60108,15084,0,0,3693.3,0,5800.4
AT1G16880.1;AT1G16880.2,285.94,155.01,1912.5,32946,633.1,0,95.884,0,41.281,0,0,6568.1,0,72307,12751,37406,2411.7,0,0,85.535,61.64,0,0,4962.8,0,21293,118320,496870,790070,641060,30159,129220,77083,13215,17443,0,2114.7,0
AT1G20020.1;AT1G20020.2;AT1G20020.3,0,66.482,0,0,1194.5,0,14001,4012.5,6313.2,0,3091.8,3386.6,5715.6,3442.1,12783,6407,0,600.8,1511.2,1128.4,2969.6,49.246,0,0,4138,56523,304890,888410,1127100,592730,10743,30556,5083.1,113.58,3062.5,0,5436.9,3802.8
AT3G52880.1;AT3G52880.2,377.68,0,342.9,1125.4,1270.3,36.822,4238.9,1344.3,0,0,0,0,751.56,1422.3,0,6593.6,3762.3,0,1398.9,11434,13926,0,4599.6,16499,9324.2,41765,428890,697560,1102900,706380,33777,112790,34380,6351,4345.1,4585.6,3085.4,1127.1
AT2G30860.1;AT2G30860.2,0,20.966,2504.9,17808,277.4,4079,17229,14482,0,2495.8,0,3305.5,0,11972,0,4667.3,0,0,1328.1,5826.4,0,4390.5,7000.6,0,0,9617.3,297540,736230,1516100,1185600,67407,204000,135750,30904,10425,1142.6,41.931,6421.3
AT1G07890.8;AT1G07890.7;AT1G07890.5;AT1G07890.4;AT1G07890.3;AT1G07890.2;AT1G07890.1;AT1G07890.6,0,267.57,0,34.244,460.99,1418.4,4493.5,6891.8,0,0,1517.9,0,0,5577.3,11865,49.401,850.11,0,1655.4,2873.1,2211.3,11925,10543,4933.2,217210,692720,1050800,1336300,1555200,1551500,77194,876140,379350,127410,40461,26439,5800.6,8381.7
AT4G23730.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.15,4737.7,0,0,0,0,0,16419,1378.5,0,0,0,0,0,0,0
AT2G04690.2;AT2G04690.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12969,0,9796.2,0,0,0,0,0,0
AT3G44300.1,0,0,0,0,0,5566.9,4771.9,0,0,0,0,172.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9736.5,0,8153,0,0,0,0,0,0
AT3G21360.1,0,53.3,0,0,0,0,7152.8,0,0,1208.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3103.5,14199,0,8370.5,0,0,0,0,0,0
AT1G63000.1,0,24.027,0,0,0,0,0,0,0,6265.8,0,4209.8,0,0,0,0,0,0,0,0,0,0,833.02,0,0,0,0,0,4229,20959,0,0,0,0,0,0,0,0
AT4G21445.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.38,0,0,0,0,0,0,0,0,784,0,20069,21604,0,7745.6,4816.5,0,0,0,0,0
AT5G16440.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2118.3,0,1223.8,0,0,0,0,0,2515.3,0,25688,4139.9,20899,0,0,0,0,0,0
AT3G10670.1,0,0,0,31.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520.1,44.264,1605.5,0,0,0,14222,4477.2,43092,0,0,0,0,0,0,3568.5,0
AT5G66090.1,0,77.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6978.5,27373,42264,1180.4,0,0,0,0,0,0,0
AT5G63400.1;AT5G63400.2;AT5G50370.1,0,43.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411.97,0,7357.6,7940.6,41372,0,11183,11592,4987.5,0,2616.7,0,0
AT3G59980.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29620,69353,0,0,0,0,0,0,1590.7,0
AT4G33670.1,328.9,0,0,0,0,0,0,0,0,0,1309.1,0,0,0,0,0,0,583.57,0,0,0,0,0,0,0,0,0,0,0,49079,0,36947,38868,0,36.215,0,0,0
AT1G01800.1;AT1G01800.2,49.4,0,0,0,0,0,26.387,0,0,0,0,0,0,0,0,3966.9,40.099,0,0,0,0,0,2052.2,0,0,0,8729.2,305.5,19784,38914,4429,22082,27027,0,3491.9,1539.5,0,0
AT1G09310.1,0,0,17.893,13.42,0,0,0,1564.5,298.1,0,485.52,0,0,0,0,0,0,0,0,0,393,371.77,0,0,0,0,0,2646,3884.6,64532,0,56459,21289,14900,8244.2,0,5065.9,10297
AT2G26670.1;AT2G26670.2;AT1G58300.1;AT1G69720.1,0,0,0,0,0,0,2619,0,0,0,0,0,2197.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49122,77145,2914.6,18410,33275,9063.5,0,0,0,0
AT1G62780.1,0,0,1428.8,0,0,0,0,3002.1,0,1219.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22652,104010,125060,2733.2,24815,0,0,0,0,1267.1,0
AT5G08280.1,0,37.193,0,13694,0,4008.6,0,0,2144.5,0,1164,2496.9,783.39,2111.2,9005.3,5021.8,0,769.46,0,0,0,2102.5,1774.3,1442,0,18500,15139,81861,236610,276550,43402,129510,17993,0,0,0,2192,2723.2
AT3G26450.1;AT3G26460.1,0,0,657.12,7755.1,0,7546.8,3475,0,2419.7,0,0,0,4530.5,15797,0,2641.2,1643.6,0,5044.5,3179.9,0,0,85.096,3582.5,4010.5,2263.5,5867.9,49845,232210,360310,10891,208240,122740,29787,16430,0,9509.8,1307.3
AT4G23670.1;AT2G01530.1;AT2G01520.1,172.87,0,0,1744.6,414.26,0,539.67,1127.7,0,0,0,159.9,0,2074.4,2149,3865.4,1386.9,0,1352,3486.6,702.59,2492.1,1299.8,3451.4,2105,1546.9,26447,120750,452850,893510,96097,619210,365710,43046,31134,16811,14842,18786
AT1G23740.1,120.34,65.613,0,6155.9,1007,1594.2,7933.9,3202.4,5260.5,0,0,5529.5,0,2240.5,0,0,2308.6,764.5,4479.5,11408,4195.7,21429,6827.7,22065,3176,6146.2,30233,631360,1622800,1989300,154430,743860,279580,19515,9338.6,5719.4,4838.5,6627.8
AT1G11860.3;AT1G11860.2;AT1G11860.1,212.95,108.41,635.24,27890,719.2,6374.4,29262,37672,5759.7,1749.8,0,0,0,39798,41307,29590,4579.1,1833.2,3490.9,11547,22954,24474,9545.1,53247,20702,84642,332770,1209600,2605100,2962600,207010,860350,209270,52836,16429,7533.1,2695.2,7462.7
AT5G57170.1;AT5G57170.2,219.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10024,0,0,0,0,0,0
AT4G37040.1,0,21.042,0,895.6,0,72.682,0,0,0,0,0,0,1811.5,0,0,0,0,0,0,0,0,0,0,0,0,0,707.44,0,0,4022.2,0,6958.9,1691.8,0,0,0,0,0
AT2G30695.2;AT2G30695.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17787,0,0,0,0,0,0
AT1G29260.1,0,0,0,0,0,0,0,0,0,0,0,0,656.9,0,0,0,0,414.88,421.68,0,0,0,0,0,0,0,0,0,0,521.26,0,12917,3373.4,0,0,0,0,0
AT3G10405.1,0,0,0,0,0,30.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13498,6438.8,0,0,0,0,0
AT2G22170.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860.35,0,0,0,0,0,1688.8,0,2998.6,0,0,0,0,0,12980,8691.6,0,0,0,0,0
AT5G57440.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2241.6,3618.4,0,0,1144.2,25555,0,0,0,0,0,0
AT3G19400.2;AT3G19400.1,180.4,0,566.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2571.8,0,0,0,0,0,4843.9,0,15824,8733.5,0,0,0,0,0
AT2G37790.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26051,10445,0,0,0,0,0
AT5G10460.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26107,20798,0,0,0,0,0
AT5G65940.2;AT5G65940.3;AT5G65940.1;AT2G30660.1;AT2G30650.1,0,0,0,0,0,0,4755.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9390.8,0,39066,0,90.851,143.5,0,0,0
AT1G07700.2;AT1G07700.1;AT1G07700.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2705,0,0,0,0,0,0,1249.6,0,26477,23997,2880.6,0,0,0,2461.9
AT4G16060.1,0,0,0,5445.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32648,25016,1476.8,0,0,0,0
AT3G54640.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.39,0,0,0,0,4529.4,18688,0,42945,4847.8,0,0,0,0,0
AT1G11930.2;AT1G11930.1,0,0,0,0,0,0,0,0,0,0,0,2323.6,0,0,0,0,0,0,1110.3,0,0,0,0,0,0,0,0,0,0,10479,0,30094,18050,9894.2,0,0,0,0
AT1G44790.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3437.1,0,0,0,0,51355,18677,0,2885.7,0,0,0
AT1G13270.1;AT1G13270.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1558.1,0,0,0,0,0,0,4265.1,9528.5,561.61,26563,19817,8083.4,0,0,5475.7,2124.9
AT4G31530.1;AT4G31530.2,0,0,0,0,0,0,2580.8,0,0,1798.2,0,0,0,1445.6,0,0,0,0,701.88,0,3290.6,0,0,0,0,0,0,0,0,2847.8,0,49565,29226,1618.5,0,2384.5,0,0
AT2G42540.1;AT2G42540.2;AT2G42540.3,0,0,1670.1,0,0,0,1135.9,0,0,0,1825.6,0,0,0,0,2069.6,0,0,6576.1,0,0,0,0,4532,0,0,0,0,1539.6,30816,2820,38181,10617,4183.6,0,0,0,0
AT5G01650.1;AT5G01650.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977.26,0,0,0,0,0,0,0,0,0,0,0,0,17200,0,55002,46142,0,0,0,7583.4,0
AT2G32520.1,0,0,0,0,0,0,0,1366.5,0,0,0,0,0,14215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41671,22935,18480,19469,9204.8,2613.1,0
AT2G37760.2;AT2G37760.1;AT2G37760.4;AT2G37760.3;AT2G37760.5,5233.8,0,0,0,4932.5,0,0,0,0,0,0,0,0,0,4301.4,0,0,5595.8,5020,3620.2,0,0,0,2193.9,0,0,0,0,0,16025,13762,65702,9749.5,0,0,0,0,0
AT3G23570.1,483.19,0,0,0,0,0,0,1696.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7397,14378,1013.5,62922,38777,11594,3254.7,0,0,0
AT5G54500.1;AT5G54500.2;AT4G27270.1,0,0,0,0,0,0,0,3613.1,0,0,0,0,0,2016.6,0,0,777.01,0,0,0,0,0,0,0,0,0,0,433.5,0,21248,0,89480,85126,13683,7550.6,2954.5,0,0
AT5G22580.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33606,47759,0,61020,56842,27530,11388,0,1884.5,0
AT5G23120.1,171.36,32.901,0,38047,0,6584.6,3014.1,0,0,0,0,0,1570.2,0,11162,0,0,0,0,0,1310.6,2011.1,0,0,0,0,709.44,0,4903.5,19095,6038.9,134570,58006,10685,3039.2,0,785.21,1107.6
AT3G02780.1,0,42.442,0,13966,0,0,0,0,0,0,2556.8,0,2143.6,0,0,0,1945.3,1213.3,896,56.876,0,19547,5932.7,0,2912,5300.8,0,8132.1,31022,45224,3116.3,115270,65586,5701.4,2932.4,1587.7,0,1043.9
AT5G24400.1,0,58.075,174.2,0,0,81.98,0,2308.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1148.6,0,0,3488.6,2773,5867.4,2671.5,4747,16442,7088.9,151330,129930,5144.3,10760,0,0,5679.6
AT2G31670.1,0,0,0,3675.8,0,0,1298.9,3054.6,0,3007.3,0,0,0,0,1344.8,0,0,0,1076,0,1435.3,1402.4,0,1083,0,0,0,0,6374.2,24857,12690,146600,112120,46359,3843.2,0,0,2536.8
AT3G23600.1;AT3G23600.2,0,0,0,1947.8,0,0,5751.9,6116.8,2142.2,0,0,0,0,0,7559.8,3586.3,645.82,0,0,414.83,0,2343,2381.5,0,0,0,0,5334.7,41969,142640,4659.5,158830,140650,23103,0,1575.6,4216.6,0
AT3G17210.1,0,58.509,0,0,261.96,12766,0,1936.1,0,5357.6,0,0,0,0,0,2158.2,21.276,2212.1,0,0,0,0,0,0,0,0,0,0,38508,216070,2627.6,329960,188400,58225,5962.6,9122.1,8093.4,4562.4
AT3G55040.1;AT5G02780.2;AT5G02780.1,0,0,0,1770.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439.6,0,0,0,0,1380.2,0,0,0,0,26089,103210,18113,394480,292850,40614,19510,10524,3046.6,3023.2
AT3G28940.1,166.12,0,27.742,0,0,1297,0,0,0,0,0,0,0,0,3367.3,0,0,487.17,0,733.2,0,1821.6,0,676.84,1945,0,899.45,974.5,7327,13659,316.94,371180,369960,128720,30939,5396.1,2111.6,1439.3
AT3G08030.2;AT3G08030.1,0,0,0,78287,896.15,39854,18376,0,1457.4,0,0,0,587.37,0,1724.3,3574.8,0,1228.7,0,0,0,0,3724.8,0,0,15429,11241,4395.8,156760,261390,12041,358440,106410,14353,0,0,161.51,1673.1
AT1G47128.1,0,0,399.61,23721,0,21506,29920,0,0,0,837.82,1629.8,0,2971.8,8176.4,28721,0,1909,3423.5,30177,29301,9185.5,14398,3244.6,36855,38243,48408,38374,120070,121790,24225,353330,293490,140620,26511,12235,11940,0
AT5G66530.2;AT5G66530.1,0,0,0,43.268,564.64,0,0,2839.5,160.62,0,0,0,0,0,0,0,0,838.62,0,4825.2,0,1183.9,0,0,0,0,0,0,4900.9,131840,41314,828790,738180,159660,49260,10655,5245.5,0
AT5G02240.1,0,56.977,397.41,5753.9,2859,47627,16648,44050,0,3556.9,0,0,8318,7222.7,0,5181.8,3679.8,1331.5,4181.5,0,3353.3,14344,5386.7,66.325,6467.9,2914.2,17407,14463,17830,145330,44487,684290,654940,284100,119240,28891,12321,17568
AT3G62410.1,0,43.609,519.68,0,0,0,0,0,0,0,0,0,1785.6,0,330.7,0,0,0,0,3086.9,1803.7,797.08,0,0,0,0,395.89,0,1509.4,126240,49070,1155300,900920,15886,6407.8,5224.3,2562.5,4141
AT5G09650.1,504.36,0,1084.6,3804,660.52,0,3392.9,0,0,0,4630,0,3216.1,3075.5,8624.4,0,1842,3238.5,6264.2,269.1,8096.3,0,2738.2,5070,3962.8,0,8999.7,2658.1,13124,184590,130760,1185100,1001600,382050,148230,39815,8465,11989
AT4G02520.1;AT2G02930.1,0,205.04,451.07,3088,1977.5,40.508,59333,6987.2,1504.4,3429.3,0,18651,0,21611,11747,7583.2,1752.9,978.29,2693.2,13541,16924,8473.5,12157,1034.7,18644,77730,220980,453850,937340,893220,130640,1327300,975010,321620,148240,36125,22144,21120
AT3G28930.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16842,13962,0,0,0,0
AT4G31310.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955.51,0,0,0,26945,1258.8,2643.4,0,1422.4,0
AT4G18970.1;AT4G18970.2;AT5G45670.1,0,55.401,0,0,0,0,0,0,2790.1,0,0,0,0,2407,0,0,0,0,0,0,0,1387,0,5816.8,0,0,2746.9,0,0,0,0,3223.2,12622,10695,0,0,0,0
AT5G66550.1,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1182.4,0,1174.8,0,0,0,0,0,0,0,0,5033.8,0,13444,18425,7807.1,3052.8,0,0,0
AT4G19810.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1442.6,1659.8,0,0,0,453.89,0,0,0,0,5082,0,0,5077.7,0,0,0,1441.4,11550,26247,1138.9,0,0,0,0
